Time (seconds),Temp,Humid,Light
6242.34,22.75,33,0
6248.79,22.75,33,0
6255.25,22.75,33,0
6261.71,22.74,33,0
6268.16,22.74,33,0
6274.61,22.74,33,0
6281.07,22.74,33,0
6287.52,22.74,32,0
6293.98,22.74,33,0
6300.43,22.74,33,0
6306.89,22.74,33,0
6313.34,22.75,33,0
6319.80,22.74,33,0
6326.25,22.73,33,0
6332.70,22.73,32,0
6339.16,22.73,32,0
6345.61,22.74,33,0
6352.07,22.73,33,0
6358.53,22.74,33,0
6364.98,22.73,32,0
6371.44,22.74,33,0
6377.90,22.73,32,0
6384.35,22.73,32,0
6390.81,22.73,33,0
6397.26,22.73,33,0
6403.72,22.73,33,0
6410.18,22.73,33,0
6416.64,22.73,33,0
6423.09,22.73,33,0
6429.55,22.73,33,0
6436.00,22.72,33,0
6442.46,22.72,32,0
6448.92,22.72,32,0
6455.38,22.71,32,0
6461.83,22.71,33,0
6468.29,22.72,33,0
6474.75,22.72,33,0
6481.20,22.72,33,0
6487.66,22.72,33,0
6494.11,22.72,32,0
6500.57,22.72,32,0
6507.03,22.72,33,0
6513.48,22.71,33,0
6519.93,22.72,33,0
6526.39,22.72,33,0
6532.84,22.72,33,0
6539.30,22.72,32,0
6545.75,22.72,32,0
6552.21,22.72,33,0
6558.66,22.71,32,0
6565.12,22.71,32,0
6571.57,22.71,33,0
6578.03,22.71,33,0
6584.48,22.71,33,0
6590.93,22.71,33,0
6597.39,22.71,32,0
6603.84,22.7,32,0
6610.30,22.7,32,0
6616.76,22.7,33,0
6623.21,22.7,33,0
6629.67,22.7,33,0
6636.12,22.7,32,0
6642.58,22.7,32,0
6649.03,22.7,32,0
6655.49,22.7,33,0
6661.94,22.7,33,0
6668.40,22.7,33,0
6674.85,22.69,33,0
6681.31,22.69,33,0
6687.76,22.69,33,0
6694.22,22.69,32,0
6700.67,22.69,32,0
6707.13,22.7,33,0
6713.59,22.7,33,0
6720.04,22.7,33,0
6726.50,22.7,33,0
6732.96,22.7,33,0
6739.41,22.7,32,0
6745.87,22.7,32,0
6752.33,22.7,33,0
6758.78,22.7,33,0
6765.24,22.7,33,0
6771.69,22.7,33,0
6778.15,22.7,32,0
6784.60,22.69,32,0
6791.06,22.7,33,0
6797.51,22.7,33,0
6803.97,22.7,33,0
6810.43,22.69,33,0
6816.88,22.69,33,0
6823.34,22.69,32,0
6829.80,22.69,32,0
6836.25,22.69,33,0
6842.71,22.69,33,0
6849.16,22.69,33,0
6855.62,22.69,32,0
6862.08,22.7,32,0
6868.53,22.69,33,0
6874.98,22.7,33,0
6881.44,22.7,33,0
6887.89,22.7,33,0
6894.35,22.7,33,0
6900.80,22.69,32,0
6907.26,22.7,33,0
6913.71,22.7,33,0
6920.17,22.7,33,0
6926.62,22.7,33,0
