Time (seconds),Temp,Humid,Light
32099.92,24.01,38,159
32130.72,24.01,38,157
32161.52,24.01,38,156
32192.32,24.01,38,156
32223.13,24.01,38,158
32253.93,24.01,38,157
32284.73,24.01,38,155
32315.53,24.01,38,147
32346.33,24.01,38,139
32377.13,24.01,38,136
32407.93,24.01,38,135
32438.73,24,38,133
32469.55,24,38,132
32500.35,24,38,135
32531.15,24,38,138
32561.95,24,38,142
32592.75,24,38,143
32623.55,24,38,142
32654.35,24,38,138
32685.15,23.99,38,135
32715.95,23.99,38,132
32746.75,23.99,38,130
32777.55,23.99,38,126
32808.35,23.98,38,129
32839.18,23.98,38,133
32869.98,23.98,38,133
32900.78,23.98,37,128
32931.58,23.98,37,127
32962.38,23.97,38,128
32993.18,23.97,37,126
33023.98,23.97,37,127
33054.78,23.97,37,133
33085.58,23.97,37,132
33116.38,23.97,37,131
33147.18,23.97,37,129
33177.98,23.97,37,123
33208.80,23.96,37,125
33239.60,23.97,37,122
